OBJECT_ID,CENTROID // MEAN_X_(PX),CENTROID // MEAN_Y_(PX),TIMEPOINT,INTENSITY // RawImage_MEAN,SHAPE // AREA_(PX^2)
348,494,449,7,33728.43934,305
349,509.819407,154.5822102,7,34516.96765,371
350,538,437,7,33787.50345,145
351,678,35,7,33726.78621,145
352,764,371,7,33117.09655,145
353,783,344,7,33136.26897,145
354,813.0201511,201.1108312,7,34069.83879,397
355,848,220,7,34608.62694,193
356,885,503,7,33105.08696,69
357,907,504,7,33088.34783,69
358,917.6041667,236.0347222,7,33243.96875,288
359,924,266,7,33256.47706,109
360,939,549,7,33967.2918,305
361,944.302521,242.8235294,7,33250.31933,119
362,953,184,7,34107.91192,193
363,970,219,7,34173.22892,249
364,974,558,7,34064.58621,145
365,1019,390,7,34357.28966,145
366,1042,412,7,33993.29655,145
367,22,494,8,34080.49741,193
368,48,572,8,33120.32124,193
369,49.76501305,505.078329,8,33757.52219,383
370,87.25239617,456.6900958,8,33881.72524,313
371,119.6658537,474.5780488,8,33942.5122,410
372,125.2619048,548.2380952,8,33833.99206,252
373,131,504,8,34052.06207,145
374,160.7631579,574.7763158,8,33881.70175,228
375,173,546,8,33868.71034,145
376,185,32.07692308,8,33373.07692,234
377,190,484,8,33087.51034,145
378,200.5,589,8,33840.36667,120
379,201,609,8,33779.89908,109
380,233,492,8,33241.66897,145
381,238.6990521,54.7014218,8,33352.53318,422
382,240.658147,283.3546326,8,33898.4377,313
383,269,673,8,33156.71034,145
384,276,327.5,8,33937.32065,368
385,300.7430556,286.6180556,8,33189.56944,288
386,349.115016,303.4664537,8,33183.28115,313
387,346,461,8,33846.93578,109
388,351.3024194,131.858871,8,33374.35887,248
389,356.6323529,169.0686275,8,33393.31863,204
390,360,655,8,34542.33945,109
391,364,429,8,33716,145
392,381,671,8,34368.82222,45
393,388,625,8,34441.00917,109
394,394.5,184,8,33719.81304,230
395,411,661,8,34102.62222,45
396,423.9905363,157.3280757,8,33748.65931,317
397,465.5824468,178.6542553,8,34486.22872,376
398,494,449,8,33718.88525,305
399,508.9212598,152.007874,8,34523.17848,381
400,538,437,8,33774.42069,145
401,670.3546326,37.65814696,8,33712.42812,313
402,764,371,8,33117.18621,145
403,783,344,8,33141.73103,145
404,812.6870968,198.5225806,8,34144.75161,310
405,845,222,8,34607.19171,193
406,885,503,8,33102.31884,69
407,899.3043478,250.173913,8,33546.3913,69
408,907,505,8,33088.72464,69
409,918.0338983,223.4576271,8,33562.89831,59
410,923.5,263,8,33207.85366,164
411,939,549,8,33942.52131,305
412,943.2532468,241.4415584,8,33229.27922,154
413,953,184,8,34082.01036,193
414,969,219,8,34096.78361,305
415,977,555,8,33918.44138,145
416,1019.5,390,8,34346.57595,158
417,1042,412,8,34153.07586,145
418,19,493,9,34100.54922,193
419,48,572,9,33109.85492,193
420,50.2556962,503.6177215,9,33779.2481,395
421,82.49853372,455.4780059,9,33914.46628,341
422,118.6854305,547.3443709,9,33791.15563,302
423,119.1837709,470.5894988,9,33917.79475,419
424,130,506,9,33910.58233,249
425,160.0480769,570.3942308,9,33646.875,312
426,174,545,9,33813.50345,145
427,181,32,9,33398.0332,241
428,181,487,9,33109.4058,69
429,201,609,9,33709.66055,109
430,202.5,589,9,33829.76667,120
431,222,496,9,33234.15942,69
432,239.8312883,53.37423313,9,33372.04601,326
433,241,288,9,33923.16088,317
434,252,485,9,33309.43478,69
435,269,673,9,33166.2,145
436,277.4323607,325.464191,9,33891.33952,377
437,301.704918,285.9180328,9,33176.94098,305
438,349.5747508,301.4983389,9,33175.89369,301
439,352.193133,128.2746781,9,33369.71245,233
440,356.8232759,163.0862069,9,33361.5431,232
441,354,463,9,33886.6422,109
442,362,646,9,34266.6422,109
443,364,429,9,33728.04828,145
444,383,675,9,34040.3211,109
445,396.1535836,179.887372,9,33682.13652,293
446,397,618,9,34176.33945,109
447,415,655,9,33990.6087,69
448,424.1877133,155.2798635,9,33797.46758,293
449,465.0239234,177.7870813,9,34450.33014,418
450,494,449,9,33678.30164,305
451,509,152.5,9,34527.6125,400
452,544,439.5,9,33736.55063,158
453,669.3075117,37.20422535,9,33652.91549,426
454,760,373,9,33118.44138,145
455,787,344,9,33148.28276,145
456,812.3112948,195.4958678,9,34150.09366,363
457,844,223,9,34504.56995,193
458,882,503,9,33105.07246,69
459,899,246,9,33200.73057,193
460,907,505,9,33087.75362,69
461,920.9722222,269.4388889,9,33184.25,180
462,924,223,9,33282.7931,87
463,940,545,9,33998.72787,305
464,946.9560976,238.2536585,9,33205.23415,205
465,955,184,9,34020.41969,193
466,976,222,9,34107.2,305
467,978,553,9,33910.24138,145
468,1020,390,9,34491.46897,145
469,1043,409,9,34139.65285,193
470,20,497,10,34073.88601,193
471,48.39726027,503.5479452,10,33766.4274,365
472,48,572,10,33104.79275,193
473,80.32402235,457.5949721,10,33890.29888,358
474,110.0257353,547.9852941,10,33767.34559,272
475,120,472,10,33942.57143,385
476,134,507,10,34121.85517,145
477,151,570,10,33728.66839,193
478,179.4902724,31.52140078,10,33408.84047,257
479,177,496,10,33100.76812,69
480,179,539,10,33833.02069,145
481,195,472,10,33087.08696,69
482,201,609,10,33726.94495,109
483,206,588,10,33758.51724,145
484,231,497,10,33195.73913,69
485,238.514658,54.23452769,10,33369.09121,307
486,242.7191601,292.312336,10,33882.10499,381
487,254,490,10,33250.4058,69
488,269,673,10,33174.96552,145
489,279.6294416,324.0685279,10,33882.93147,394
490,303.1254355,285.3275261,10,33186.01045,287
491,354.8322785,303.1708861,10,33178.31962,316
492,350,462,10,33839.31193,109
493,353.0333333,122.9904762,10,33372.28095,210
494,355.8148148,163.1234568,10,33357.84774,243
495,363,646,10,34091.78899,109
496,368.5367232,430.9830508,10,33631.35028,177
497,383,676,10,33900.20183,109
498,393.5,179,10,33721.61538,208
499,396,618,10,34244.36697,109
500,415,655,10,34040.5942,69
501,425.3279743,156.170418,10,33809.90675,311
502,466.6714286,178.6514286,10,34515.21714,350
503,487,445,10,34507.3578,109
504,508.5260664,150.542654,10,34497.59716,422
505,541,448,10,33705.5931,145
506,672.2324159,39.27828746,10,33675.10703,327
507,697,25,10,33552.55072,69
508,760,373,10,33119.6069,145
509,787,344,10,33153.30345,145
510,808.6969697,195.3636364,10,34172.25895,363
511,842,223,10,34412.01036,193
512,882,503,10,33103.66667,69
513,903,250,10,33186.33679,193
514,907,505,10,33088.26087,69
515,917,272.5,10,33217.18493,146
516,928.5221239,219.5309735,10,33250.17699,113
517,940.8348214,244.2098214,10,33193.38393,224
518,943,547,10,33947.81124,249
519,955,184,10,34020.81124,249
520,977.5,224,10,34072.79938,324
521,980,550.5,10,33923.96203,158
522,1023,389,10,34408.10345,145
523,1045,411,10,34745.08257,109
524,21,495,11,33972.09326,193
525,48,572,11,33107.48705,193
526,52.97788698,504.6953317,11,33746.89189,407
527,80.98941799,452.9074074,11,33870.77513,378
528,107.0316456,546.0126582,11,33706.52532,316
529,120.3084833,474.7120823,11,33975.94602,389
530,130,521,11,34018.66897,145
531,143,576,11,33655.23695,249
532,172,504,11,33086.89855,69
533,180,33,11,33449.10959,219
534,183,543,11,33720.87586,145
535,194,611,11,33609.28276,145
536,194,469,11,33080.69565,69
537,203,588,11,33710.42202,109
538,234.1534091,56.79829545,11,33364.21591,352
539,229,496,11,33181.56522,69
540,240.1007194,295.5467626,11,33875.60432,417
541,251,495,11,33223.44928,69
542,267,672,11,33176.25389,193
543,276.5944444,324.05,11,33897.10833,360
544,303.0601266,290.7310127,11,33180.82278,316
545,349.797619,308.4494048,11,33181.67857,336
546,352.7899408,119.3402367,11,33328.39941,338
547,350,462,11,33857.73394,109
548,358.6378601,162.2510288,11,33344.20988,243
549,365,643,11,34012.0069,145
550,369,432,11,33715.28276,145
551,382,677,11,33774.45038,131
552,392.7222222,177.437037,11,33713.16667,270
553,396,618,11,34282.13761,109
554,415,656,11,33967.55963,109
555,428.0271493,158.479638,11,33786.25339,221
556,467.4519231,183.4831731,11,34414.52404,416
557,478,435,11,33748.04587,109
558,485.5,466,11,34080.39744,78
559,506.3457944,154.2850467,11,34534.10748,428
560,540,446,11,33716.46207,145
561,672.1428571,38.92857143,11,33659.1881,420
562,697,25,11,33533.6087,69
563,758,378,11,33120.24828,145
564,788,348,11,33158.04828,145
565,808.6422018,195.4862385,11,34177.34251,327
566,839.5,220,11,34329.95062,324
567,882,503,11,33103.01449,69
568,901,250,11,33205.6069,145
569,907,505,11,33087.08696,69
570,916.241573,275.4213483,11,33213.64045,178
571,933.4217687,220.9931973,11,33194.61224,147
572,939.2978723,241.8617021,11,33199.59043,188
573,944,548,11,34054.14056,249
574,955,184,11,34062.07229,249
575,976,227,11,34069.68525,305
576,977,552,11,33942.06897,145
577,1010,391,11,36635.44,25
578,1025,419,11,34988.44928,69
579,1040,388,11,36587.76,25
580,1059,402,11,35262.33333,45
581,18,488,12,33778.34715,193
582,48,572,12,33102.81865,193
583,52.08958838,499.4455206,12,33717.03632,413
584,82.43695015,451.3255132,12,33934.59824,341
585,109,544,12,33802.84974,193
586,120.8472222,474.525463,12,34004.3912,432
587,131,512,12,34217.64138,145
588,144,576,12,33594.90361,249
589,170.5,495,12,33077.85897,78
590,181.4785714,28.53928571,12,33388.68571,280
591,185,537,12,33640.90155,193
592,193,609,12,33641.09655,145
593,192,470,12,33083.69565,69
594,210,594,12,33766.18621,145
595,226,493,12,33199.08696,69
596,238,62,12,33380.64262,305
597,240.6168224,294.0934579,12,33919.41433,321
598,243,485,12,33234.07246,69
599,269.5,672,12,33177.74038,208
600,274,324,12,33845.15894,453
601,303.8880866,292.1552347,12,33185.74007,277
602,352.4683099,306.2816901,12,33178.35915,284
603,351.3563218,119.1149425,12,33356.9387,261
604,350,462,12,33852.95413,109
605,359.6468401,159.9851301,12,33338.28996,269
606,365,643,12,33971.6069,145
607,369,432,12,33758.37931,145
608,377,677,12,33682.11009,109
609,390,177,12,33725.75342,219
610,400,620,12,34108.94656,131
611,415,656,12,33981.77064,109
612,426.6137184,154.8519856,12,33792.14801,277
613,468.0239234,181.0789474,12,34428.08134,418
614,482,466,12,33799.69565,69
615,486,429,12,33683.02752,109
616,507.54,152.1,12,34568.12,400
617,540,446,12,33692.46897,145
618,674.4789082,37.49379653,12,33653.24814,403
619,700,23,12,33545.97101,69
620,759,375,12,33117,145
621,788,348,12,33160.32414,145
622,808.0962343,183.251046,12,34579.14644,239
623,835,213,12,34348.5541,305
624,882,503,12,33098.23188,69
625,901,249,12,33189.8069,145
626,913.3058252,274.2038835,12,33194.87379,206
627,907,509,12,33073.75362,69
628,941.903537,242.2508039,12,33178.67203,311
629,943.3085106,210.4574468,12,33207.85638,188
630,938.9220779,543.6363636,12,36105.45455,77
631,955,184,12,34090.26908,249
632,977,226.5,12,34092.47531,324
633,981,549,12,33960.92414,145
634,1013,391,12,34583.18841,69
635,1035,426,12,34270.28986,69
636,1045.5,379,12,34828.03846,52
637,1062,398,12,34374.91111,45
638,21,488,13,33859.75362,69
639,53.55121951,499.1634146,13,33742.01463,410
640,52,572,13,33102.87047,193
641,84.87267905,452.2519894,13,33974.91777,377
642,106,550,13,33829.07772,193
643,120,471,13,34138.43607,305
644,136,528,13,34318.63158,171
645,144,581,13,33603.86747,249
646,170,501,13,33080.69565,69
647,181.556391,30.42857143,13,33397.79699,266
648,187,472,13,33093.18841,69
649,192,609,13,33631.82759,145
650,194,539,13,33636.27979,193
651,203,590,13,33702.67586,145
652,224,506,13,33178.78899,109
653,235,61,13,33375.78361,305
654,238.252809,303.7022472,13,33863.77247,356
655,250,493,13,33211.88406,69
656,273.1848049,322.3080082,13,33835.27926,487
657,270,672,13,33179.05699,193
658,293.8979592,292.3061224,13,33193.62925,294
659,349.6272727,305.6090909,13,33173,330
660,351.3433476,116.1502146,13,33356.51073,233
661,350,462,13,33873.86239,109
662,359.9892086,155.0215827,13,33324.74101,278
663,366,643,13,33953.56552,145
664,371,432,13,33759.3931,145
665,377,677,13,33700.79817,109
666,390.2627737,178.6934307,13,33697.89781,274
667,401,620,13,34089.37615,109
668,415,656,13,33913.52294,109
669,428.6227545,148.8862275,13,33755.46707,334
670,468.9223881,177.9761194,13,34554.33134,335
671,491,426,13,33674.51724,145
672,489.5,462,13,33577.41026,78
673,508.7746835,150.2632911,13,34618.51899,395
674,543,436,13,35341.73333,45
675,673.8381201,39.7310705,13,33654.34726,383
676,700,23,13,33599.92754,69
677,756,385,13,33181.77778,9
678,764,358,13,33219.66667,9
679,788.5,348,13,33167.21519,158
680,800,171,13,35774.91111,45
681,802,201,13,36334.57778,45
682,837,211,13,34349.77377,305
683,882,498,13,33097.72464,69
684,901,246,13,33202.4069,145
685,908,276,13,33191.93714,175
686,907,509,13,33082.08696,69
687,924,561,13,34326.10092,109
688,938,245,13,33177.27243,301
689,945,211,13,33211.79021,143
690,955,184,13,34053.63454,249
691,956,530,13,34248.07339,109
692,975,228,13,34132.54426,305
693,980,553,13,34061.85517,145
694,1013,395,13,34490.77064,109
695,1037,426,13,34276.7971,69
696,1046,381,13,34681.20339,59
697,1059,400,13,34402.51111,45
698,53.37349398,498.0337349,14,33707.33494,415
699,52,564,14,33104.45596,193
700,81,449,14,34708.54971,171
701,109,550,14,33918.48193,249
702,123.4832215,470.8926174,14,35767.20134,149
703,137,517,14,34285.85517,145
704,144,581,14,33598.51004,249
705,171,492,14,33076.89855,69
706,181.4054054,28.73648649,14,33411.11824,296
707,189,537,14,33657.9171,193
708,192,609,14,33604.26207,145
709,194,463,14,33090.63768,69
710,197,585,14,33668.48276,145
711,233.1390533,308.1420118,14,33866.89645,338
712,239,61,14,33374.36393,305
713,235,502,14,33191.9633,109
714,260.5,488,14,33231.3,120
715,272.5594406,331.5314685,14,33885.48951,429
716,270,672,14,33192.12435,193
717,275.9325153,289.190184,14,33186.15951,326
718,348.7920792,301.3094059,14,33174.06931,404
719,350.7973856,120.8529412,14,33322.44118,306
720,350,461.5,14,33856.94167,120
721,359.5,156,14,33323.09127,252
722,366,643,14,33889.31724,145
723,371,432,14,33775.68276,145
724,377,676,14,33634.24771,109
725,388.1843972,177.2836879,14,33699.77305,282
726,401,620,14,33986.55963,109
727,415,656,14,33896.52294,109
728,427.1618705,146.3561151,14,33745.69784,278
729,469.3194444,178.9861111,14,34430.55787,432
730,489,464,14,33580.02069,145
731,491,426,14,33631.45517,145
732,508.3532764,150.5811966,14,34600.45299,351
733,536,459,14,34082.34783,69
734,555,425,14,34171.48889,45
735,674.2759382,40.20971302,14,33635.72627,453
736,702,24,14,33588.75362,69
737,749,355,14,33125.4,45
738,752,390,14,33112.71111,45
739,789,356,14,33170.4,145
740,792,203,14,34724.18841,69
741,801.1724138,172.6666667,14,34741.49425,87
742,852,220,14,34748.6943,193
743,882,498,14,33098.84058,69
744,903,246,14,33175.98621,145
745,901,505,14,33105.44928,69
746,909.8638298,274.506383,14,33192.38298,235
747,924,561,14,33945.48624,109
748,940,240,14,33185.59839,249
749,947.5,208,14,33194.10667,150
750,955,184,14,34086.31325,249
751,953,524,14,34186.63303,109
752,978,229,14,34097.3082,305
753,975,565,14,35582.84,25
754,988,537,14,35645.44,25
755,1011,395,14,34373.3578,109
756,1030,423,14,34099.4058,69
757,1046,382,14,34603.52174,69
758,1061,400,14,34200.92754,69
759,53,561,15,33102.03109,193
760,55.38461538,495.5153846,15,33730.15385,390
761,69.67368421,454.2105263,15,34804.53684,95
762,98,444.5,15,34745.275,80
763,111,545,15,33918.6114,193
764,119.5877193,468.745614,15,34470.81579,114
765,133.8924731,509.2043011,15,34240.3172,186
766,139,450,15,34766.50725,69
767,144,581,15,33604.42169,249
768,162.5,494,15,33077.37179,78
769,181.8888889,28.68965517,15,33393.86207,261
770,188,533,15,33668.07772,193
771,190,473,15,33084.23188,69
772,192,609,15,33574.57241,145
773,202,574.5,15,33667.10759,158
774,225,501,15,33205.11009,109
775,235,309.5,15,33888.18254,378
776,240.0420842,61.4749499,15,33362.28257,499
777,247,490,15,33211.18349,109
778,270.1171171,289.2462462,15,33179.68168,333
779,269.4035477,338.5277162,15,33814.70953,451
780,270,672,15,33194.57513,193
781,345.8571429,117.6693878,15,33344.60408,245
782,345.8685259,299.8844622,15,33171.89641,251
783,350,461,15,33825.26606,109
784,360.186722,157.6431535,15,33333.44398,241
785,363,640,15,33876.46632,193
786,371,432,15,33803.47586,145
787,386.9040248,182.6594427,15,33674.14241,323
788,400,651,15,33794.54483,145
789,406,627,15,34109.98621,145
790,418.9908257,146.4495413,15,33768.01529,327
791,464,175.5,15,34567.82647,340
792,491,426,15,33584.47586,145
793,499,465,15,33511.53886,193
794,506.6111111,149.4232804,15,34543.05291,378
795,548,463,15,33766.12844,109
796,548,425.5,15,33849.30769,78
797,676.5642857,35.87857143,15,33663.98571,420
798,750,356,15,33128.15556,45
799,752,397,15,33121.4058,69
800,789,354,15,33188.45078,193
801,794,203,15,34259.11034,145
802,802,169,15,34375.44037,109
803,820.4621849,204.8991597,15,35134.55462,119
804,846,223,15,34443.59633,109
805,882,498,15,33100.57971,69
806,903.5,276,15,33195.93269,208
807,901,505,15,33095.75362,69
808,904,241,15,33182.74483,145
809,924,562,15,34013.22069,145
810,942.5,239,15,33179.66525,236
811,951.5,210,15,33196.14024,164
812,955,184,15,34047.2008,249
813,966,522,15,34124.87156,109
814,973,573,15,34186.55072,69
815,979,232,15,34096.66557,305
816,1000,542,15,34249.93333,45
817,1011,395,15,34263.98621,145
818,1032,423,15,34181.26087,69
819,1051,382,15,34405.15942,69
820,1057,401,15,34041.82609,69
821,52,561,16,33103.18653,193
822,58,497.5,16,33729.34794,388
823,81,460,16,34265.56881,109
824,90,438,16,34116.42069,145
825,108.5,550,16,33775.50376,266
826,114.0560748,470.3971963,16,33955.48131,214
827,133.5,583,16,33585.50752,266
828,132,452,16,34520.55072,69
829,138.5365854,509.4430894,16,34112.5,246
830,165,494,16,33075.91304,69
831,183.1829653,26.41324921,16,33392.65931,317
832,188,537,16,33642.98964,193
833,192,458,16,33080.92754,69
834,195,607,16,33571.51034,145
835,199,572,16,33599.82456,171
836,225,512,16,33186.91743,109
837,231.3007519,312.320802,16,33877.32581,399
838,240.791762,63.11212815,16,33371.05263,437
839,250.5,491,16,33213.54167,120
840,267.3006993,292.0909091,16,33185.26224,286
841,271.697733,341.6801008,16,33914.4131,397
842,270,671,16,33196.25703,249
843,344.5510836,302.0402477,16,33170.98452,323
844,343.4583333,119.5833333,16,33360.11111,216
845,349,458,16,33811.8069,145
846,358,645,16,33891.1399,193
847,360.8855932,156.7966102,16,33333.77966,236
848,372,432,16,33758.92414,145
849,386.8356941,180.98017,16,33699.33711,353
850,396,645,16,33770.55862,145
851,408.5,630,16,34185.97468,158
852,420.9464789,146.456338,16,33746.46197,355
853,466.7520661,176.8815427,16,34586.05785,363
854,493,467,16,33523.08966,145
855,496,427,16,33524.26207,145
856,508.3517382,149.2106339,16,34475.41922,489
857,547,427,16,33734.84404,109
858,548,461,16,33742.89908,109
859,678,37,16,33683.45584,351
860,750,397,16,33116.31884,69
861,751,353,16,33128.17778,45
862,790.5,337,16,33405.15385,52
863,794,205,16,34228.85517,145
864,799,172,16,34277.37241,145
865,796,369,16,33468.92,25
866,815,210.5,16,34807.04225,142
867,848.64,224.212,16,34171.04,250
868,882,498,16,33101.08696,69
869,901,505,16,33099.46377,69
870,904,238,16,33170.04828,145
871,907.2184466,275.2475728,16,33192.7767,206
872,924,562,16,33962.23448,145
873,944.4538462,241.4769231,16,33189.29231,260
874,945.78125,209.1796875,16,33195.17969,128
875,957,184,16,34077.4739,249
876,964,525,16,34067.53211,109
877,977,232,16,34123.11796,373
878,973,573,16,33985.82609,69
879,997,537,16,33783.95652,69
880,1010,397,16,34207.10345,145
881,1032,426,16,34319.94203,69
882,1052,408,16,34111.77982,109
883,1055,382,16,34407.2029,69
884,47,568,17,33095.99482,193
885,53.36178862,498.0406504,17,33749.59959,492
886,79,462,17,34064.66055,109
887,99,440,17,34262.26207,145
888,105,550,17,33790.53414,249
889,122.3982684,475.7056277,17,33916.85281,231
890,128,516,17,34195.5544,193
891,136,584,17,33636.84337,249
892,136,457,17,34394.37681,69
893,182.1933086,27.9070632,17,33397.73978,269
894,178,495,17,33076.2029,69
895,186,535,17,33688.6943,193
896,191,601,17,33516.85517,145
897,191,458,17,33084.73913,69
898,207,573,17,33575.11696,171
899,226,500,17,33195.84404,109
900,233,318,17,33906.37922,385
901,241.4786517,65.50786517,17,33367.02472,445
902,240,24,17,33344.30435,69
903,259,486,17,33218.16514,109
904,268.965616,291.4756447,17,33180.44126,349
905,267.6434426,336.1270492,17,34310.9918,244
906,271,671,17,33197.36948,249
907,343.8012821,301.3173077,17,33166.47115,312
908,345.462963,118.5925926,17,33353.20741,270
909,349,458,17,33810.81379,145
910,354,655,17,33915.76684,193
911,361.2919708,152.580292,17,33317.64234,274
912,372,432,17,33764.84138,145
913,387.3887043,179.7408638,17,33704.07973,301
914,393,643,17,33663.18621,145
915,409,632,17,34080.37931,145
916,422.2730375,146.5392491,17,33792.69625,293
917,470,176.5,17,34544.70408,392
918,493,467,17,33526.35172,145
919,501.5,428,17,33497.6519,158
920,508.5674518,149.0214133,17,34566.2334,467
921,546,461,17,33680.82569,109
922,554,429,17,33634.85321,109
923,677.687664,35.2808399,17,33675.96325,381
924,699,22,17,33574.13043,69
925,753,350,17,33122.97778,45
926,755,395,17,33106.56522,69
927,790,336,17,33234.15942,69
928,794,205,17,33989.02069,145
929,800,174,17,34201.89655,145
930,797,374,17,33260.66667,45
931,813,211.5,17,34622.49296,142
932,847.8246445,226.3838863,17,34204.62559,211
933,882,498,17,33094.47826,69
934,901,249,17,33188.34483,145
935,901,505,17,33100.10145,69
936,914.5,274,17,33194.20673,208
937,923,559,17,33899.89655,145
938,943.035533,209.3401015,17,33182.18274,197
939,950.7058824,240.0784314,17,33193.15686,306
940,957,184,17,34077.3012,249
941,970,529,17,33899.65517,145
942,973,573,17,33957.05797,69
943,980,232,17,34172.12787,305
944,1001,538,17,33774.55963,109
945,1010,402,17,34132.85517,145
946,1035,426,17,34224.83486,109
947,1049,383,17,34348.18841,69
948,1054,407,17,34130.89908,109
949,47,560,18,33098.8623,305
950,51.17107943,497.6354379,18,33773.8778,491
951,70,457,18,33917.4,175
952,97,440,18,34007.58015,131
953,112,555,18,33749.36145,249
954,120.0140187,478.5934579,18,33713.20561,214
955,132,517,18,34218.36788,193
956,136,586,18,33628.66667,249
957,136,453.5,18,34322.01754,114
958,184.7702703,28.88851351,18,33405.53716,296
959,186,533,18,33797.92228,193
960,191,605,18,33593.36552,145
961,199,454,18,33086.11594,69
962,204.5,583,18,33620.60127,158
963,234,323,18,33872.38746,351
964,233,506,18,33214.82569,109
965,242.6905983,59.1042735,18,33355.71111,585
966,255.4069767,319.9651163,18,34842.05814,86
967,259,486,18,33256.07339,109
968,269.9972752,295.0463215,18,33181.45232,367
969,271,671,18,33205.72289,249
970,275,340,18,34843.07246,69
971,338.6401274,302.9936306,18,33173,314
972,347.7251908,114.8664122,18,33341.96183,262
973,349,452,18,33826.53793,145
974,354,655,18,33974.63212,193
975,363.4701754,149,18,33315.00702,285
976,374,433,18,33780.86207,145
977,389.1858108,180.875,18,33698.89527,296
978,391,638,18,33672.81347,193
979,413,636.5,18,34046.33544,158
980,423.0295359,143.9451477,18,33783.13924,237
981,468.189911,175.2522255,18,34629.59644,337
982,490,464,18,33510.6069,145
983,502,428,18,33493.62759,145
984,506.3036145,144.113253,18,34577.33976,415
985,546,459,18,33712.44928,69
986,554,427,18,33579.69655,145
987,679.05,38.59444444,18,33686.18611,360
988,696,22,18,33638.7971,69
989,756,347,18,33121.66667,45
990,759,394,18,33107.05797,69
991,793,205,18,33999.40562,249
992,790,331,18,33212.86957,69
993,791,375,18,33245.63768,69
994,799,172,18,34272.44138,145
995,812.2360248,209.7267081,18,34548.32298,161
996,847,225.5,18,34279.5,176
997,888,489,18,33099.36232,69
998,904.5,242,18,33180.37712,236
999,901,505,18,33092.94203,69
1000,910.1583333,271.5277778,18,33173.53333,360
1001,927,556,18,33873.11724,145
1002,940.1428571,208.9162562,18,33186.91626,203
1003,951.057047,232.6711409,18,33193.39933,298
1004,958,181,18,34054.79016,305
1005,968,531,18,33893.04138,145
1006,970,573,18,33785.24638,69
1007,980,232,18,34127.36393,305
1008,1003,534,18,33657.88073,109
1009,1010,402,18,34051.75862,145
1010,1035,426,18,34117.61468,109
1011,1049,383,18,34187.02899,69
1012,1051,404,18,34119.6055,109
1013,47,560,19,33098.79016,305
1014,54.85940594,499.0039604,19,33779.40396,505
1015,65.44805195,456.3831169,19,33991.27273,154
1016,93.5,433,19,33929.12195,164
1017,108.0141643,549.3229462,19,33848.47875,353
1018,125.4819277,484.4176707,19,33703.14859,249
1019,127.9180328,449.2677596,19,34048.30055,183
1020,132,520,19,34064.61658,193
1021,136,586,19,33623.3253,249
1022,183.5335366,28.53353659,19,33424.35671,328
1023,186,537,19,33713.16062,193
1024,191,605,19,33557.8069,145
1025,199,460,19,33084.68116,69
1026,205,583,19,33607.94483,145
1027,221,513,19,33206.3945,109
1028,232,329,19,33865.65242,351
1029,243,58,19,33375.44153,419
1030,254,471,19,33281.48624,109
1031,260,332.5,19,34546.14583,96
1032,273.4097859,289.0978593,19,33189.24159,327
1033,274,667,19,33233.249,249
1034,280,342,19,34267.34146,123
1035,341.469697,303.0151515,19,33176.90909,330
1036,347,114.5,19,33338.49153,236
1037,349,452,19,33829.32414,145
1038,351,658,19,33958.14508,193
1039,361.5966102,153.5152542,19,33302.91525,295
1040,374,433,19,33784.16552,145
1041,386.7959184,179.6088435,19,33724.60884,294
1042,389,636,19,33650.43005,193
1043,413,631,19,33990.0069,145
1044,418.5,145,19,33819.49254,268
1045,468.1844444,175.7066667,19,34426.33111,450
1046,491,463,19,33490.42069,145
1047,500,428,19,33491.68394,193
1048,505.3507463,149.0696517,19,34593.699,402
1049,546,459,19,33654.10145,69
1050,551,425,19,33636.51034,145
1051,677.5109489,35.47931873,19,33677.11192,411
1052,696,25,19,33608.42029,69
1053,756,389,19,33104.53623,69
1054,760,345,19,33111.63768,69
1055,790.5601852,213.5277778,19,34111.89815,216
1056,790,381,19,33204.23188,69
1057,791,337,19,33206.76812,69
1058,797,177,19,34203.47586,145
1059,812.973913,209.4695652,19,34679.36522,115
1060,843.5378788,224.030303,19,34097.17424,264
1061,889,494,19,33098.85507,69
1062,899.9661654,244.9210526,19,33187.7594,266
1063,901,505,19,33103.65217,69
1064,908.3413655,273.8313253,19,33182.63454,249
1065,930,551,19,33763.67586,145
1066,938.5,213,19,33187.27957,186
1067,951,238,19,33208.00917,109
1068,958,181,19,34028.0459,305
1069,965,579,19,33758.84404,109
1070,969,532,19,33848.11034,145
1071,980.5,232,19,34118.2284,324
1072,1003,534,19,33635.59633,109
1073,1006,404,19,33986.1931,145
1074,1036,423,19,34040.08257,109
1075,1046,379,19,33982.08276,145
1076,1056,398,19,33994.30275,109
1077,51.28244275,500.2519084,20,33787.91603,524
1078,53,576,20,33262.28986,69
1079,68.24352332,459.5803109,20,33784.13472,193
1080,94.5,432,20,33725.16667,186
1081,107.721875,550.9875,20,33905.41875,320
1082,124.3215859,478.5903084,20,33695.6696,227
1083,123.8645418,513.6733068,20,34058.31076,251
1084,130,588,20,33644.99197,249
1085,131.0745342,450.4596273,20,34024.32298,161
1086,172,543,20,33802,193
1087,184.24,27.49666667,20,33418.98333,300
1088,194,611,20,33559.71724,145
1089,196,452,20,33080.37681,69
1090,206,585,20,33609.28276,145
1091,226,514,20,33232.15862,145
1092,232.4005848,329.5467836,20,33921.16667,342
1093,244.2793177,55.37526652,20,33363.79531,469
1094,259,325,20,34186.63303,109
1095,259,479,20,33268.55963,109
